value__partial_autocorrelation__lag_3;index;value__ar_coefficient__coeff_2__k_10;value__lempel_ziv_complexity__bins_3;value__longest_strike_above_mean;value__lempel_ziv_complexity__bins_5;value__ar_coefficient__coeff_1__k_10;value__longest_strike_below_mean;value__partial_autocorrelation__lag_2;value__lempel_ziv_complexity__bins_10;value__lempel_ziv_complexity__bins_100;"value__agg_autocorrelation__f_agg_""mean""__maxlag_40";value__permutation_entropy__dimension_3__tau_1;value__lempel_ziv_complexity__bins_2;value__ar_coefficient__coeff_3__k_10;value__ar_coefficient__coeff_5__k_10;value__number_peaks__n_10;value__number_peaks__n_5;value__value_count__value_1;value__permutation_entropy__dimension_4__tau_1;value__permutation_entropy__dimension_6__tau_1;value__permutation_entropy__dimension_5__tau_1;value__value_count__value_-1;value__range_count__max_1__min_-1;"value__linear_trend__attr_""stderr""";value__number_peaks__n_50;value__permutation_entropy__dimension_7__tau_1;value__value_count__value_0;value__ratio_value_number_to_time_series_length;"value__fft_aggregated__aggtype_""variance""";"value__fft_aggregated__aggtype_""centroid""";value__percentage_of_reoccurring_datapoints_to_all_datapoints;value__ar_coefficient__coeff_4__k_10;value__ar_coefficient__coeff_7__k_10;"value__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""";value__number_cwt_peaks__n_1;value__number_peaks__n_3;"value__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""";value__percentage_of_reoccurring_values_to_all_values;"value__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""";"value__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""";"value__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""";"value__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""max""";"value__agg_autocorrelation__f_agg_""median""__maxlag_40";"value__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""";value__number_peaks__n_1;"value__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""";"value__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""";value__binned_entropy__max_bins_10;level_0
0.4219397454782572;569;-1.9632643154495286;0.0888671875;50.0;0.125;2.5192463508581366;48.0;-0.9217831303776762;0.1845703125;0.447265625;0.08552760509960074;1.119817128380016;0.0830078125;0.03654202000986047;0.08833808202643861;26.0;32.0;11.0;1.4511972613560178;2.521512910659402;2.011729010328997;9.0;40.0;0.003805741149329472;9.0;2.9894657810318654;31.0;0.1689453125;3452.118403820943;46.33432899954903;0.962890625;0.48259643436485716;-0.047608508221552326;0.041496085214291115;40.0;32.0;0.0418646377513615;0.7803468208092486;0.04134668011593159;47.28658627145771;0.1072854812413785;0.767725203344518;0.09923134029876782;0.11355459472758746;34.0;1.2489148900262763;0.1092590478750224;1.6105996916719167;569
-0.18925707887316295;570;-0.2669906283144345;0.0888671875;49.0;0.1279296875;1.4262026430106105;109.0;-0.5801598697560973;0.177734375;0.4443359375;0.09311986769218702;1.141272578523853;0.078125;-0.16596157125174824;0.020188406811485992;12.0;16.0;28.0;1.4271921720125982;2.6184942116550327;2.05289459933338;14.0;46.0;0.0031861650431096646;3.0;3.1134220027194637;32.0;0.154296875;11516.159500161684;76.90367029357267;0.9638671875;-0.07825423842179671;0.04403372143049013;0.03657503963891491;43.0;19.0;0.03341637012667003;0.7658227848101266;0.03459195358138878;28.319784214558045;0.1048081453753982;1.1172173725031214;-0.05419304436712825;0.08819146633102075;23.0;0.9009952981915458;0.09152757383838474;1.741359224971967;570
-0.18559698496770927;571;-0.300110411659216;0.0927734375;52.0;0.1181640625;1.5093974589768004;48.0;-0.7130800862599237;0.1865234375;0.4443359375;0.022996475011673134;1.1257887634252415;0.0849609375;-0.20773063659525876;0.00587036591640998;15.0;23.0;18.0;1.4237210210876194;2.5258877859177122;1.993979057730994;15.0;41.0;0.004092003349258538;7.0;2.9855318293284983;26.0;0.18359375;10106.2842440339;70.28724171980693;0.9609375;-0.08422909015249035;0.02202435611466526;0.045215470351352684;42.0;25.0;0.04520071395913606;0.7872340425531915;0.04487651696817511;47.55851333432921;0.12445536652395738;1.0934102245301598;-0.046432823174553634;0.12447825965214467;27.0;1.2346273331780262;0.11959072334021459;1.7549379420517932;571
0.5614763923171598;572;-2.3070195264531272;0.078125;70.0;0.107421875;2.3084766935779473;56.0;-0.7852925755574373;0.17578125;0.4267578125;0.3220466309942494;1.411356631482246;0.111328125;1.6336166842978166;1.2361785930779128;23.0;36.0;26.0;2.039238805909196;3.7390267873285388;2.831672375925616;17.0;40.0;0.0029059944824693924;4.0;4.502841079728;23.0;0.1337890625;7450.2086858420835;73.78509830156197;0.9638671875;-1.3738808296379459;0.35822005865656337;0.030427807229004553;65.0;42.0;0.03316743942564309;0.7299270072992701;0.03161458225618485;27.62254230440373;0.08477336918597335;1.1176905128736194;0.3409130366006866;0.09357348200675923;68.0;0.9268083104203064;0.08475628097425368;1.4326297029970863;572
-0.1480260465585881;573;-0.35037104865012114;0.091796875;50.0;0.130859375;1.5566435012985007;48.0;-0.754164608634313;0.1923828125;0.44921875;0.027215292672985048;1.1467872479351369;0.0908203125;-0.24900902933838195;0.0043833472652814245;23.0;29.0;12.0;1.5001347440364596;2.628472707336328;2.0592396589319066;13.0;43.0;0.004007930860929659;5.0;3.1211306758132453;30.0;0.18359375;9628.137058056147;69.48424164652155;0.9521484375;-0.03576884497578399;0.013374062257811663;0.044433209512169045;43.0;33.0;0.04353683396559039;0.7393617021276596;0.04361916800743971;48.40827006655323;0.12109015025355908;1.2130312267667294;-0.04104013745511697;0.11388906615544282;35.0;1.2997725930063542;0.1164328390886226;1.7202047812684034;573
0.1383444334782544;574;-0.5768660392373708;0.1142578125;42.0;0.150390625;1.7753757985221381;71.0;-0.8584271329867392;0.2177734375;0.478515625;-0.007451404854721511;1.106696286108966;0.0859375;-0.3132331738423161;0.0009294568372187817;21.0;23.0;5.0;1.3983246736164112;2.3550792414845616;1.8454499722678295;11.0;28.0;0.004550033123742442;7.0;2.7596885169935943;17.0;0.1904296875;8151.575196290091;64.46512220341943;0.966796875;-0.017157950062690233;0.03929506570533873;0.05033715081257352;35.0;27.0;0.04965106890157271;0.8256410256410256;0.049464439203357;26.13789592915164;0.13957998027308724;1.3955340998135282;-0.1634128086600119;0.13951172566134842;28.0;0.7411968382393114;0.13107460229396053;2.055694294669038;574
-0.07627181980130267;575;-0.44308729169455185;0.107421875;43.0;0.1513671875;1.6609215931543835;70.0;-0.8045122798303096;0.21875;0.48828125;-0.02382086951528661;1.0894730946704425;0.0888671875;-0.24750278024034458;0.0074259529619932745;16.0;22.0;8.0;1.3838845720550133;2.3341105578256234;1.8314527903145028;10.0;23.0;0.004578940356074325;6.0;2.6744797990127944;13.0;0.1884765625;7636.846836217681;61.80058352509155;0.9638671875;-0.10291753894968748;0.0350466102656731;0.05105961476139075;35.0;24.0;0.049564751059657804;0.8082901554404145;0.04992281832472503;40.309079764590095;0.1377181275821802;0.9844592281800005;-0.266754793125164;0.13621247028468986;26.0;0.6967570423456152;0.13237881448840152;2.0421841259850804;575
-0.014005493700701777;576;-0.7501514166660372;0.1025390625;46.0;0.130859375;1.7642067105986476;52.0;-0.784928702616647;0.1953125;0.39453125;0.08017901256262198;1.2886007850938717;0.0810546875;-0.07704241806392034;0.12185682917817425;10.0;13.0;51.0;1.5907967283135762;3.0525748064106226;2.29401185674613;44.0;136.0;0.0008140406994111657;1.0;3.62060201852215;92.0;0.05078125;9422.470479944297;72.53376537212944;0.9892578125;-0.07283237530588293;0.01906111082987065;0.009282371943350121;55.0;17.0;0.00847743900813572;0.7884615384615384;0.008829914901206323;1.0786388451626128;0.026089186252304303;0.2715176769496754;0.03747282277658237;0.023301505891169045;25.0;0.19564284100317378;0.023844228583885595;1.6048882811272493;576
0.12217882387503741;577;-1.2938737652063534;0.056640625;45.0;0.09765625;1.813988514263326;40.0;-0.6324339771680212;0.158203125;0.3935546875;0.22680051685834052;1.5041658111079137;0.05078125;0.9616325072600582;0.6754716600792575;29.0;40.0;30.0;2.3273225178678496;4.223762575070706;3.2694113474094486;34.0;51.0;0.002845816244922493;8.0;4.973072930546714;17.0;0.10546875;9184.841576848192;68.10164127148019;0.9658203125;-0.9149922355098801;0.05046178998902884;0.027710524006387436;82.0;60.0;0.033916061382995306;0.6759259259259259;0.030910796899928185;35.47795189994805;0.060437644636859245;0.3307689721882229;0.14179788710544292;0.10401862450946196;113.0;1.5607784180793651;0.08201789021873832;1.1145523452514943;577
0.38004825480777715;578;-2.3886362648592088;0.1240234375;45.0;0.16796875;2.3542030445418924;39.0;-0.8879585638340629;0.2255859375;0.4873046875;0.03952685087141554;1.2544023068147045;0.10546875;1.946900250959393;1.7730916667466128;36.0;48.0;7.0;1.804743508390677;3.1935564303197785;2.4505592809418446;5.0;17.0;0.0036968274130052495;7.0;3.8286546227715714;12.0;0.1689453125;6729.309381562977;71.0768965841388;0.96484375;-1.938236044575165;0.6868882479395577;0.03942779832650479;58.0;54.0;0.038364872394886215;0.791907514450867;0.03863849084322835;28.229412970919654;0.10340439517468018;1.0832592069261904;-0.018510512138097922;0.08982143280376097;63.0;0.8036917928041214;0.0912665644150285;1.8298215580920771;578
