PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,label
-0.910809994347277,-0.43278914731824036,1.5578696545210775,1.238956900524493,6.2448446951357255,5.608685157088473,-0.011796287656586215,4.849851137240808,6.243332571233565,1.4486277523729745,-0.26569845148170246,1.665612501409057,1.1572746665810278,-1.7435514167975796,4.16905800208122,1.578967788758814,-1.4973604054456833,-0.7348183823536156,3.7718600938022715,-1.555823633814393,-1.6659505513290542,2.3059032007831495,1.2257814613143765,0.1578019350971425,-1.4399088570219498,-0.4888798338310146,-0.9043745478543456,-1.7447361004342292,0.07487878833081309,0.5383859694391924,-0.6082989213973828,-1.458638497025916,-1.4874787041801567,-0.28579557454977694,0.7360495296792313,-2.4967539868136677,0.4403269099432631,-0.3519454253120175,1.1081702181363364,-0.3111393646276961,0.47102626809434084,-0.2706128694027776,0.447015040633849,0.420288415048629,-0.6034003962396892,-0.29168494092925795,0.8476762122339584,0.6640303914656166,-0.059850685036177714,-0.8720857516455078,0.29810029464073695,0.2949216706497603,-1.248331760455896,-0.8605816286486504,-0.3274502947791242,0.5006965631617982,-0.4078217081936509,-1.199648865798723,-0.8463303051295913,-0.7683961951815561,0.38456889344819356,0.06803910953448657,0.06356846023419685,-0.005781172927338102,-1.2066712043661663,0.4418924161283281,-0.05629227840132681,-0.9409774904145086,-0.053035019300957637,0.18244774376499773,-0.9980854564966398,-0.6746630274499466,-0.35678446502908606,1.7786758761047894,-0.7782912267677071,0.7812585708217145,0.8234272869391144,0.6136541131884117,0.9235931664435653,-0.22378285928122213,-0.17848747126467251,-0.5606738043134375,1.360775230888749,-0.841484888652366,-0.8987211472958043,1.4837323617948022,1.0828514604333046,0.9125415201136764,-0.7844937386540249,0.2507940638037314,0.46142474807940226,-0.4027150287344877,-1.1602716512380808,-1.0596238638340099,0.6623986392135659,-0.14178496407125213,0.8425353951278648,0.1346840516095887,-0.341181565218164,0.26837940012175543,0
0.6692406826110091,-2.770761132292216,2.6280154203718817,1.0593620547583034,5.188711158612206,8.70373021365633,-2.145227089400245,8.147523793577504,7.337089575952986,0.29355864804347925,1.878734955702225,4.489894540642079,-1.9904034747288355,-2.859880770550959,4.9862340903458335,2.721000807925891,-1.206111338703918,-0.5116409961277523,3.344832110037019,0.016211058265387247,-3.8343798311231625,-1.0430250038389932,-0.3883538836625659,-1.2253226717100096,2.2526899993841116,0.23951262371549736,-3.65714820740577,-4.961060018976188,3.0754507509023457,-1.2809826682208805,-2.335223389975923,-0.5892610622029223,-0.2026209931092226,-1.6918361410428449,1.3027389281626762,-4.328114216029271,2.74088636652943,-0.7613040108146415,2.0219733637411457,-3.2190841951020492,1.044520502279164,-1.7036990870635258,-2.9189459433624676,1.3918545776217486,-7.384601931547412,0.7580544487118888,-2.1790603604766967,1.9907633778662512,-3.7476183965880807,3.719427289951803,1.075118882546613,-0.6599785736448435,-5.93124332210883,-0.3696571689384595,-0.31089168971650616,8.357082985527171,0.14473302009819253,3.3403547938882983,4.293853437754249,-10.728798562690558,-3.8410472518866148,12.783963042061751,-0.8440281683385327,-0.7219579193728718,-8.669795517282818,3.189122456568721,27.50730125426826,2.65229969405039,-7.018071655782056,14.764246746174559,-4.354463849560912,12.95033397175765,8.3828227765295,-11.894361500313156,3.1619871921790494,3.3454250845320654,3.1720354826928765,-2.0044439789382267,-9.382790203240116,7.278852484248111,-4.102222604538956,-5.42084267173738,7.3957129707238005,1.6181821504892142,0.9771209377057567,-3.55334218125297,-0.342345273274728,-0.5570977624782104,-3.2167589849326284,-1.1750943457748664,0.5966682585240644,2.4739180751101695,-1.668446192106069,3.332256858342242,3.678974075136734,-0.6247006989044469,0.1903777786499344,-0.5693590604156623,2.857579684361122,-0.6608790581668433,0
1.7962519040355827,2.1882405036068455,-0.7478755302566459,-1.1338204043094484,-3.7500403582542283,-2.946908563543975,-1.082375813998629,-1.652841721514366,-2.302907526455395,-1.3035529236751884,-0.5654133117553061,-1.111714021051799,-0.15499267529249436,-0.3290444007666733,-0.7534059561224247,0.3835747214271336,1.9160450150641855,-3.127196535000113,-2.748298070362922,1.1682197976148916,-1.7824736527912117,-3.472996751129264,-1.373651137845679,-0.9716549952283626,-1.3364238460270734,0.24985989887844015,1.2389777728298335,1.2975462528857375,0.8572484555057173,-0.8292172992217078,4.5658941286295835,-2.9337414397405874,-1.7988318370910599,1.8497775238362995,-0.45624795709596583,1.3691642059088907,-0.4942442368355924,0.6493743734366537,0.21216304228591532,-1.1566462492739598,1.0715054886419464,1.2898053940529615,2.033334545054742,-1.5016654005549512,-0.004910512722993522,-1.8286107888483503,2.8743875205289777,1.8003877733606788,-0.891937392459452,-4.632630157767359,0.8145883600996948,2.1777786119057714,0.0743726543145351,3.2069315382477703,-2.933964830363358,-2.516616951618469,-0.32150032059064304,5.05534703533954,3.295839081849891,-2.04610423548422,-3.3611855971102034,0.56819640037032,0.4582727234581727,1.3225945345558436,5.100638980144566,-0.5944141811811919,1.570256678605907,15.978569498292837,2.416570534348864,-6.175613615516971,-3.282945811686349,-1.639083744634573,-3.5561970298373557,2.2040946821549703,0.5882770892513165,1.7688166972995847,0.02050577460469027,-5.0735792870900385,-5.039538822103846,3.7915344333435654,-1.442324986878386,-0.2743574292924289,-1.2195843330260616,0.40381343541453407,-0.5821612263473889,-0.523217141234053,-1.1775868380533525,1.367558746019602,1.2025355545818286,-0.5407128678882744,-1.8427996481427507,-1.8654097790995925,-0.766397506660434,2.7739151868607683,-0.09055051525257264,-0.47566546207524896,0.4411734308052255,-0.0835547339568504,3.7843316016514423,-1.4632899059341569,0
2.2039934856062895,2.113146347277028,-0.4249976398948893,-1.584056299460695,-5.539428032033588,-5.599065289428878,-0.2695187295768684,-3.2303613995581375,-5.071597035396517,-1.470820676325318,0.18637447103449295,-0.7464944330721638,-2.062001824922442,0.26984677162953763,-0.8713898777367559,0.4485147976880373,-0.4061998315502898,-1.0347823384320327,-2.326057330405268,1.704342375957491,1.02874055098565,-0.8020885832262428,-0.6742270421680372,-1.378667574916655,1.465877774767538,0.45125201331604037,-0.6787124884163396,0.44167231886400815,-0.3040812966328637,-0.48118474716976595,1.4333749193010978,-0.9798089411089836,0.12008537517914346,-0.22397298789266493,-0.9746469181308566,1.0230642311371339,-0.7786826978557752,0.8989013070509037,-0.009142113037093825,-0.6057957350249188,0.19162257781895306,1.2064101052816478,0.3138696441021211,-0.3545333283015821,0.6741099703145494,-0.6356353593824846,0.8144554203660442,0.6545522428473013,0.5465886060807423,0.5742801336804333,-0.17952395745886593,-0.504671484050809,-0.3701016404188123,0.9055082349186311,-0.7872176012512007,0.7740386835012266,-0.5397175589305578,0.24967998071095415,0.25173267798347526,-0.017813745525250075,-1.1849841822147997,0.10276041868334657,0.8798389634267949,-1.9942199171358301,1.25317136658862,0.43174968469069713,-0.8117780059089283,-1.6044231744115613,-0.14353487842558035,1.1366488391337417,0.3682184704873779,2.410934378064737,-0.41954681596028354,-2.370026237066535,1.6500300330784643,-0.8047839945350858,-0.29321169237095135,-1.1849170713028754,0.8892783391011094,-0.9484938712035618,-1.6375191243306182,-1.4607917295572805,-2.2259674715576803,-1.312062982374972,0.5761197585627217,-0.7279994030484223,-0.026382889128494725,-0.24067022517483638,-0.3042727110991399,2.1667001899448066,-0.7241105740375177,-0.21888745307148091,-0.0025985060201069773,0.3575008090333172,0.05161814471589642,-0.06881044700899581,1.1182696810669126,2.1629589733414765,-0.4190135717034848,-0.18694181563420958,0
0.5359324319206739,1.5897875595112627,-0.38944846974780994,-1.399532483301492,-2.0058678774478134,-2.5181227852466113,0.547491577877341,0.8398776898638883,-2.5275534785654057,-2.759671811610825,-0.3090294295272243,-1.0809324970728864,0.41507432973354613,-1.3357290891592346,1.010061905787963,1.9736969585149402,1.4680705614397402,-2.9583357981731884,0.18274405852196463,1.6838050057835747,-1.717848146041362,-1.9007894944279655,-1.284820561689625,-1.8606458677682207,-1.034880781674267,0.9545390710443156,-2.459012664832952,-1.0928053335392127,0.27258082453005955,-1.6417861646787626,4.553961084226595,-2.196697210974608,-0.7141262493882007,1.7472436035249717,0.7841437511614904,-0.05739036696027608,-1.0815534542639207,-1.6549364293910311,1.6272380295061286,-1.0695026725321999,0.6245533121442199,1.0873946431508958,3.2010476162081694,-0.28457345743985857,1.1461220027914858,-0.6426395852130192,3.5423488436445085,2.600505817369327,0.016273869048329635,-3.4003237556195174,-0.12719139792591336,1.6798888463895856,1.1521380369577967,2.3847733831547866,-2.0836007814619775,-1.2614736534602606,-0.552876183048794,5.589977762128771,0.7894470717180364,-1.0886653532425952,-2.5175080305769795,-2.703700914854871,-1.367858836847412,0.9437183705202158,5.802271445399753,-2.5705351762342317,3.6981694173832853,16.208879775422755,0.3408123503173452,-6.916234899243328,-1.6033725436339987,-2.259885213071453,-2.1377108072946798,2.5268234132600162,0.9135116114142973,4.0538724180757,5.244121732993216,-4.875146747214806,-1.0109262788381157,5.022869275028193,1.3835903284643372,0.08946191464200608,0.1658364135888273,-3.1391572428648935,-0.81736810215031,0.3096710160661701,-3.535997258637674,-2.4711563733307926,1.7377614628866793,-0.329939684560568,0.6844898822782112,-4.97703333580177,-4.397380672539874,0.5481218869675071,0.825372720989414,4.750054775274388,-0.29847676695535647,0.729667760272637,1.4731896420196209,5.697236808133001,0
1.195110813382542,2.310811472097222,-0.5104722276092656,-1.6606460716161755,-5.564697738580734,-4.505061677163648,-0.8566036593512146,-2.9784958476824706,-4.625719442784434,-1.8604092692181682,-0.4953419754069158,-2.3565442990858956,-1.5014814380018318,0.8079262226876783,-1.411900544160779,0.058199453038548045,-0.4044826540703729,-0.46301707623677213,-2.0660985362380355,1.4216969403736455,1.3660189032306138,-0.4368741058919063,0.11740218632295633,-0.8134281045496219,0.5805660395875176,0.1797480398486408,-0.758172887667618,0.9722546893188506,-0.11346590525824056,-0.5939726788352326,1.2145088372068362,-0.15955182210071608,0.5845068827021778,-0.29448463429772564,-0.4290412223374144,0.49038898191630703,0.8692699318280744,0.09263230929355161,-1.0929012578317203,0.37313510219355106,-0.5307891395986257,0.3402432195335245,0.8211793688868861,-0.1571880414961902,0.5241524467595389,0.21736567584481262,0.48634912822585946,-0.18516513956057232,-0.20981307064021937,1.3669655145866941,-0.3890582951218017,0.7871278191013329,0.7346614254789084,0.3970246605977155,-0.10178424452214181,-0.08127515998825754,0.7152159315046388,0.018466280221563967,-0.505082566620419,0.31429344922752095,0.2111256132812315,-0.473982768773703,0.13367196251138266,-0.09198360760796387,0.035236331329568625,0.26537834088575196,-0.10937017518528508,-0.48592714525006164,0.5359853699262594,0.14059618785825514,0.6961017200826616,-0.1037079501826277,-0.43116819182970023,0.39969142672070074,-0.02446560605114392,0.06846652046475264,-0.71854769347443,-0.10184830329293565,-0.04219943454710106,-0.5787057896378054,0.28526755098601153,0.38213062122382596,-0.11378377112220306,0.25529671760495976,0.23162964962437202,0.2526684432990747,-0.4378882078508717,0.07956900033445481,0.9381899964214857,-0.6053792320597294,-0.6429647042016884,-0.008894046864925278,0.8075555317680171,0.176682511881358,-0.2722207264950086,-0.3379258085384315,-0.1402232428467449,-0.7035134375407825,-0.5159202095488936,0.3651843116898753,0
0.8559065085206037,2.2821991583995196,-0.18009222533309416,-0.7549888559888317,-4.036021425078009,-3.1102326807700322,-0.8951137654494684,-3.2660504166057622,-3.6524964894014222,-0.2020306618508036,-0.8253627799974913,-2.2151205126405182,-1.297678204727862,-0.25468304445885237,-0.6680079652874347,1.1362456836642267,0.5631532298069728,1.1987015647606611,-0.7327968387498291,1.2329033592975291,0.8786624288928159,-0.6661530664393728,-0.07562066859678448,-0.7107265831627598,0.07826891091215944,0.5802736036347275,-0.2248855669377494,0.4499372646748776,1.949199714532126,0.5581386776783436,0.9213183989659666,-0.7096839616464847,0.5453526849474868,0.9772920213598824,-0.2014439600103151,-0.12623199386141717,-0.4176750274195732,0.5603073936743568,-0.7461003760295916,-0.04637001347874483,0.6511341814223036,1.2092275516895439,-0.654850471725068,-1.1070621308880964,-0.13631506899750168,0.48724996554123506,-0.25045188846484895,0.20657035643123067,0.43396849871247545,0.7087197458679451,0.06451956567592645,0.26950633951471387,0.9743938427942292,-0.18014982029645019,1.0176722563146987,1.180154367409524,0.3943994235334137,0.6090120845290313,0.3803622185362466,-1.7610052003991532,1.8407957123140066,-0.8553093624750819,0.615365731700048,0.9479289403523157,2.044872628322283,1.1993203091405642,-2.532110413395863,0.9684415660551194,2.078551170606831,1.0850152808315217,4.053638393889612,3.414478675077121,2.3091139618524736,-0.564542114480146,-1.4634848405929577,-2.546875221276775,-2.0206219848657203,-2.1863860391455523,-0.6095265909621828,-1.653502660076055,-1.1246333900852055,0.007915325209144739,-1.5013880202518777,0.8520940577102846,-0.47703054053095784,1.1533107246020302,-2.735491960321766,-0.48496259456823315,-1.5838440103973028,0.7141974219748918,1.1201672108144987,-0.8406635136191433,0.1034638045547106,-0.27085763090844256,1.0293129386450621,-1.7170102682190835,1.889257300458928,1.6141272179160597,1.57595528562457,0.8025973404574331,0
0.9964069484766901,1.9636133074949669,0.48825082703956163,-0.20299298326050844,-2.0053701470031546,-0.8352576187179757,-0.977166809171497,-1.0279064788060182,-1.101576059093498,1.2883260839059574,-0.8070232205308814,-0.5382417893365301,0.016172562318550108,0.132223289593153,0.04309002973906446,-2.4658330920361182,-0.037276679380944554,2.8392927343107632,-0.7876098709827131,-2.1363013207011603,2.8435900307834423,-0.10989731029574595,-1.1371388010557828,-2.330014539649541,2.5547267341610227,-1.187454711549697,-0.5419512110888702,3.981884569743802,2.1167344906140957,-2.561394634566692,-1.1619678364240495,1.8659489753559704,1.0673782320847658,-0.657810062971827,3.2661329370553305,-0.47847016304802475,1.3537821495701747,-1.9071077416554354,-1.6127793621428548,2.2128298167653466,-0.0667453455422944,0.48918821001764606,-0.05812607953967673,-3.880621813941219,-4.290241703170093,0.06434051323112529,2.9856730804360923,0.6030442678655582,-2.775946194268054,2.931138282475684,-4.7254217812743455,-0.2883096079351977,-6.39287446380004,-1.4472803681491961,-1.0411940183349948,-1.839983684401962,-7.474643042101218,-9.287926211438322,9.338420317497564,-9.623936852600734,-5.627170999329147,14.26906473390568,-4.918086023621987,4.94311577925973,-9.57103275613893,15.611325567985327,-1.1174218825545592,1.8124318202761263,5.452910842024198,-14.58746214982429,5.025448532975739,-0.117428570126984,-1.796237932025431,1.192062872100792,-2.392551313562421,0.2315004681974051,0.018256652689335344,4.71704698718631,3.6798341721848,-3.2484638145060316,1.1500934758637968,0.4153158138014561,1.3088471208391697,-0.581942812100073,1.321401037773635,1.0368107031661236,1.272680141554661,0.4090419552757552,1.8471634636305234,-1.9104950730756678,-0.48765036842167736,-1.033893331047537,-1.2863919687525938,0.3217810849409888,-1.5170328579694798,0.21338993352566088,0.469220433768006,0.9391653193786887,-0.6645011438234021,-1.4083447585851558,0
9.51463272372096,9.167823699228707,-5.072516361603278,-19.62913028670491,10.368551645678307,-13.770397644237283,8.72707754220139,-16.939431127489375,-33.47741934135634,-12.343977756293045,15.457510254442953,33.02254315564169,-24.535003229535874,-5.824116360085312,-2.563132269678538,12.63190887445543,-42.639153332137774,100.70840529527513,36.29861447129376,-15.28381259142201,37.67324495938447,20.720111464859208,-12.238864177183128,47.47624395855038,8.495559182724724,-5.181523673368153,-28.299140715669704,-6.583948223003437,-12.66692616584306,10.806017453196032,-10.630851051303745,7.501076291010147,-11.774842177051925,-2.360380614911791,4.883478608142936,-11.278293796970766,5.284650283311532,-2.6110755510568984,-1.320837198546392,2.1466964369307058,0.31447790548605,-5.477945631452893,1.3238526460238562,-1.502902159691674,0.11270585734582535,2.252917799040909,-0.3131183421957125,2.435080918888218,6.8780482631873205,3.745640990585604,-2.265270610660777,-0.9885070354812361,-0.6601538102169694,0.14158398183113585,-0.5203785211340582,-0.03072572863031857,0.016016793633965513,1.8571770371529803,0.29053460937132647,0.49028322365599214,0.11996633627525151,-1.1150681020073536,0.23280787753439947,1.8348944108164509,2.152023918529241,0.045162321664815125,-0.4981101815143497,4.047681351245485,0.2194633614197443,0.583911883600786,-2.410735410506618,-1.9494023025933112,-1.4537114817301668,1.7610234791449861,-1.208630759142722,1.2421122996442224,1.0500831548699172,0.07877616850771967,-1.7040205278519442,0.6272357024988732,0.6034634423838353,-0.995957463532039,2.070760436777437,1.8105392895813202,0.6135340594722407,-1.732224655581225,0.11022829957674446,0.009261046956401488,0.4519685915153436,1.1233922778476018,-0.8165530248022209,1.2370343798369647,-0.17362870527541038,0.07939860817684655,1.0492512206281082,0.9554452803742352,0.8906197965504599,-1.273885134616679,1.347203946988045,0.23019948599807957,0
-1.0467001845898578,0.7288318446128645,1.1641249310943385,3.1624532517819444,6.0591226282714805,7.463895299161402,-1.2828283190236043,4.72618113537108,6.639800916550852,4.705384890622608,0.30742069266846955,1.0209180521435937,1.7313929259903156,-3.457177174484944,5.06973338018617,-2.606924131533907,-0.5334809177604581,4.163531922103996,3.4443142150700945,-3.1293526335532715,2.2612353719719187,2.119937371325686,-1.231588990413025,-0.18657402096456002,4.971588464805982,0.4860790435625189,-0.7197820000048838,4.186257996613062,2.816600580867633,-1.8582567582773033,-0.8641875987692621,2.4057967416439223,0.30324704195469654,-2.721226162910036,4.351944726156217,-3.3306683616929713,0.7568752578900534,-1.1308696256338155,-0.35021937099660616,4.032949080758105,-1.960706443792615,-0.8808099903284095,1.026038337459265,-4.172008990485863,-5.3605946254718315,0.6138335000354105,1.990069324053573,2.014585101873493,-4.567430095979378,2.210024986626156,-4.949452680117291,1.306743983135927,-10.790492006661427,-3.3302703197327475,0.5946852447362768,-3.2383966008479272,-8.652854605469384,-11.606029530715272,13.925713673739597,-10.924952832297379,-7.09559274631117,19.213469679617766,-7.854483120097691,7.5391260607605055,-14.558102584219947,20.93069262059926,-1.3681946708199393,2.9804796364142345,8.47003789342505,-20.570842003502484,5.55414691417466,-0.6586439317444439,-3.6992544173575186,1.4304675999587135,-2.568160448313153,0.07347310612438329,1.0483246549317695,5.1599124711343105,4.558405681082258,-8.329298433774598,2.0544149415110633,1.9380278494128858,3.2073546397653137,0.3326857893406549,2.6890124882357207,2.989062107711863,1.6955035670000205,0.33221880723448827,1.6915745846802595,-3.0956139879400273,0.20942398781152938,-1.6679672519284348,-2.487350536374013,1.9437726486118565,-1.8876794170495959,0.7714296425384253,-1.7035222955334866,-0.11484517724167183,0.4891523563865707,-1.5248800556432291,0
